user_id,age,gender,device_type,ad_channel,time_spent,num_impressions,num_clicks,converted
951,57,Female,Desktop,Email,167.37696444440056,32,1,0
952,54,Female,Mobile,Email,41.01519938711365,49,4,0
953,53,Female,Desktop,Search Engine,38.245868829305934,19,8,0
954,41,Male,Mobile,Email,26.33161955797348,12,8,1
955,48,Male,Mobile,Display,224.4113674751955,9,2,1
956,23,Female,Desktop,Search Engine,215.0052151426403,27,2,0
957,19,Female,Mobile,Display,22.23714230209967,14,1,0
958,37,Female,Tablet,Display,170.279672301107,2,6,1
959,45,Female,Mobile,Display,29.97946579659352,21,5,1
960,28,Female,Desktop,Email,271.6050023296378,4,4,1
961,21,Male,Tablet,Social Media,272.5996386581391,21,6,1
962,32,Male,Tablet,Social Media,210.97873199487339,48,3,0
963,23,Male,Mobile,Display,278.22573182463776,22,4,0
964,47,Female,Desktop,Email,244.3786439720387,49,8,0
965,55,Male,Mobile,Search Engine,249.41887989847956,2,8,1
966,19,Male,Mobile,Display,173.0638159181303,17,3,0
967,32,Male,Desktop,Search Engine,95.2874634737719,19,5,0
968,28,Female,Desktop,Search Engine,69.25073895934436,40,1,0
969,25,Female,Mobile,Email,101.52400650148411,24,2,0
970,43,Male,Tablet,Email,190.4061518762733,20,8,1
971,62,Female,Mobile,Social Media,55.93367807055768,38,5,1
972,61,Male,Tablet,Social Media,81.29886980800987,12,7,1
973,22,Male,Mobile,Email,143.077954524662,25,4,0
974,23,Male,Desktop,Display,73.74977906476158,23,1,0
975,43,Male,Tablet,Social Media,178.64988256623818,34,6,0
976,21,Female,Desktop,Search Engine,277.3369283946173,32,5,1
977,36,Female,Desktop,Display,225.68636288242232,24,1,0
978,37,Female,Desktop,Search Engine,201.59585117392933,42,5,0
979,50,Female,Desktop,Email,176.90283541521472,25,7,0
980,37,Male,Desktop,Search Engine,148.94463323083414,3,0,0
981,29,Female,Mobile,Display,60.03633859222462,25,3,1
982,64,Male,Tablet,Email,268.9395843509253,28,0,0
983,18,Female,Mobile,Display,78.31812059378672,12,1,0
984,43,Female,Mobile,Search Engine,31.936118885557423,26,0,0
985,31,Female,Mobile,Display,226.2544778724651,48,5,0
986,55,Male,Desktop,Email,56.806582627694084,44,5,0
987,54,Male,Mobile,Search Engine,114.70931986464693,8,0,0
988,28,Male,Tablet,Search Engine,13.344053845839019,5,3,1
989,53,Male,Mobile,Social Media,45.43504304943218,11,3,0
990,30,Female,Desktop,Social Media,56.095071074174065,42,7,0
991,60,Male,Tablet,Display,21.050987686302495,35,5,0
992,20,Male,Tablet,Social Media,198.71380220373933,27,1,0
993,50,Female,Tablet,Social Media,251.9172997619196,41,4,0
994,23,Female,Tablet,Social Media,115.12804487795259,44,3,0
995,27,Male,Mobile,Social Media,263.0000606318692,38,9,0
996,22,Female,Desktop,Email,67.93723949523732,19,3,0
997,40,Male,Tablet,Email,100.99017495056565,48,7,1
998,27,Female,Tablet,Social Media,49.46741294419468,32,4,1
999,61,Male,Desktop,Display,188.0649626486046,46,2,0
1000,19,Male,Mobile,Email,128.86152930674052,28,9,0
1001,30,Male,Tablet,Social Media,185.9185873183601,36,3,0
1002,57,Male,Mobile,Email,229.69409709128416,18,0,0
1003,19,Male,Mobile,Search Engine,165.98238972971978,10,5,0
1004,37,Female,Mobile,Email,190.1509546960274,32,9,0
1005,18,Male,Mobile,Email,280.8988427463282,18,3,0
1006,54,Male,Tablet,Display,93.22397133460872,12,5,1
1007,26,Male,Tablet,Email,110.95336189701618,8,1,0
1008,34,Male,Mobile,Display,216.7224917042544,33,4,0
1009,26,Male,Mobile,Search Engine,185.33512753133908,46,8,1
1010,28,Female,Desktop,Social Media,57.66720683921587,38,7,0
1011,32,Female,Desktop,Display,115.96345645309461,14,2,1
1012,41,Male,Desktop,Email,143.01221387179092,2,0,0
1013,55,Female,Tablet,Email,128.72000220067486,9,9,1
1014,52,Male,Desktop,Display,57.59106845500203,44,2,0
1015,47,Female,Tablet,Search Engine,277.7068770763574,5,7,1
1016,48,Female,Tablet,Social Media,229.88403469972286,34,2,0
1017,22,Male,Tablet,Email,146.99997047181643,19,4,1
1018,61,Female,Tablet,Search Engine,205.6180033505168,7,1,0
1019,31,Female,Desktop,Social Media,269.69838827997893,39,0,0
1020,28,Male,Mobile,Social Media,45.17137199666351,42,9,0
1021,26,Male,Mobile,Email,78.86004995855842,17,4,0
1022,51,Female,Mobile,Display,165.0968679407103,26,4,0
1023,29,Female,Desktop,Email,240.7080595489458,46,5,0
1024,52,Female,Mobile,Email,15.695194155250578,27,1,0
1025,52,Male,Desktop,Email,295.28535430792635,43,8,0
1026,18,Female,Desktop,Search Engine,139.19744785030716,28,1,0
1027,57,Female,Desktop,Display,110.97318648340828,20,1,0
1028,39,Female,Mobile,Search Engine,91.3537091627327,6,4,1
1029,46,Male,Mobile,Email,56.43522875700713,8,8,1
1030,25,Male,Mobile,Display,238.51430313435822,32,3,1
1031,28,Male,Tablet,Social Media,286.84717860009846,19,5,0
1032,58,Male,Desktop,Display,127.02520267939246,32,1,0
1033,54,Female,Tablet,Email,285.9641049522696,19,3,0
1034,31,Male,Desktop,Display,248.02029655333507,24,8,0
1035,47,Female,Mobile,Social Media,146.9100826055139,24,1,1
1036,52,Female,Desktop,Social Media,203.83772284220916,17,0,0
1037,38,Female,Desktop,Display,133.32033285528658,18,3,0
1038,54,Female,Tablet,Social Media,169.82340542270296,12,3,0
1039,22,Male,Desktop,Search Engine,22.123669420458626,41,0,0
1040,36,Male,Mobile,Display,210.39772521365728,23,3,0
1041,31,Male,Desktop,Social Media,20.58327012282033,48,2,0
1042,43,Male,Desktop,Social Media,246.0400593412966,18,1,0
1043,21,Male,Desktop,Display,248.35934419086445,16,9,1
1044,42,Female,Tablet,Search Engine,74.9377998290833,16,3,0
1045,62,Male,Desktop,Display,100.48052040556108,36,7,0
1046,59,Male,Desktop,Social Media,146.98656167469653,23,6,1
1047,42,Male,Tablet,Display,181.01555754508203,22,8,0
1048,35,Male,Tablet,Social Media,89.76933021388903,39,7,0
1049,57,Female,Tablet,Email,179.78348936641788,33,0,0
1050,25,Female,Tablet,Display,92.84718660264316,24,1,0
1051,56,Female,Mobile,Display,21.3697627159629,20,1,0
1052,57,Female,Mobile,Social Media,5.74562720041314,33,7,0
1053,31,Female,Desktop,Social Media,34.839562085936436,31,3,0
1054,49,Male,Mobile,Social Media,238.71395654838537,40,8,0
1055,55,Female,Desktop,Social Media,288.6222371530844,8,1,0
1056,50,Female,Mobile,Display,130.9550287879597,10,3,0
1057,40,Female,Tablet,Social Media,156.2417662677331,1,0,0
1058,32,Male,Tablet,Display,48.320209876660705,21,2,0
1059,50,Male,Mobile,Search Engine,167.5542490406463,25,5,1
1060,42,Female,Mobile,Display,47.67319609205817,32,8,0
1061,34,Male,Desktop,Social Media,185.30822770365486,46,0,0
1062,50,Male,Desktop,Social Media,280.3113069363519,46,4,0
1063,64,Female,Desktop,Search Engine,62.73106909439668,10,1,0
1064,19,Male,Tablet,Display,230.5462968268451,48,6,0
1065,31,Male,Tablet,Search Engine,11.933214731405592,9,3,0
1066,57,Male,Tablet,Display,115.7716861898782,20,4,0
1067,57,Female,Tablet,Social Media,37.67080981000017,48,7,0
1068,56,Female,Desktop,Display,108.98025527073133,20,1,0
1069,23,Female,Tablet,Social Media,56.19339129347064,40,2,0
1070,23,Male,Tablet,Social Media,115.12497208625179,7,4,1
1071,20,Female,Tablet,Email,128.16922780172143,11,9,1
1072,24,Male,Tablet,Email,93.67438122037092,21,3,0
1073,25,Male,Mobile,Display,198.7034750945731,38,4,0
1074,59,Male,Desktop,Social Media,276.06135512137837,47,2,0
1075,32,Female,Desktop,Search Engine,123.17563536105534,19,8,0
1076,64,Female,Tablet,Social Media,61.74123116013132,46,7,0
1077,46,Female,Mobile,Search Engine,84.86321366781509,15,5,1
1078,50,Female,Desktop,Display,256.93024293142884,6,0,0
1079,47,Male,Desktop,Display,173.63371836469364,10,3,1
1080,56,Female,Tablet,Search Engine,139.2282545305524,46,6,0
1081,44,Male,Tablet,Search Engine,49.14283284513338,16,9,0
1082,53,Female,Desktop,Social Media,137.66955595551568,45,4,0
1083,46,Female,Desktop,Display,87.15514099042906,11,3,0
1084,55,Female,Mobile,Social Media,283.233122716738,35,8,1
1085,50,Male,Desktop,Search Engine,265.8006822776407,8,7,1
1086,54,Male,Desktop,Email,29.75124983931841,28,2,0
1087,44,Male,Tablet,Email,157.41277933206666,3,5,1
1088,50,Male,Desktop,Email,71.39221192682827,2,3,1
1089,21,Male,Tablet,Search Engine,126.17924140966572,14,6,0
1090,39,Female,Desktop,Social Media,263.67015948417964,29,0,0
1091,19,Male,Desktop,Display,160.61678336712072,47,0,0
1092,27,Male,Desktop,Search Engine,103.59351154437415,3,5,1
1093,22,Male,Mobile,Email,66.32706446097413,1,9,1
1094,27,Male,Tablet,Social Media,241.09583352491433,15,6,1
1095,50,Female,Mobile,Display,189.23281453248242,20,8,0
1096,55,Male,Desktop,Display,143.07931082573822,22,6,0
1097,30,Female,Mobile,Search Engine,69.15788438957853,34,8,0
1098,48,Female,Tablet,Search Engine,103.60268037635375,33,9,0
1099,64,Female,Desktop,Display,288.15381088786296,9,8,1
1100,53,Male,Mobile,Display,158.42653159372114,3,7,1
1101,62,Female,Mobile,Email,123.20628796675962,2,6,1
1102,41,Male,Tablet,Display,158.81950249275556,4,2,0
1103,32,Male,Mobile,Search Engine,234.80160924038455,16,2,0
1104,46,Male,Tablet,Social Media,105.33213626834629,33,4,0
1105,25,Male,Desktop,Email,57.71830567511961,9,6,1
1106,22,Male,Desktop,Email,177.5561549100191,40,9,0
1107,46,Female,Mobile,Display,201.2352105269148,38,6,0
1108,64,Female,Desktop,Social Media,215.25181087277213,18,0,0
1109,21,Male,Desktop,Email,265.18633927600825,16,7,1
1110,29,Female,Mobile,Search Engine,114.49636560328835,8,0,0
1111,62,Male,Desktop,Display,27.229694387523082,23,3,0
1112,19,Female,Mobile,Search Engine,287.71283217112796,36,1,0
1113,44,Female,Tablet,Display,133.32851859405517,3,4,1
1114,48,Female,Tablet,Email,188.86096535357373,15,5,1
1115,53,Female,Tablet,Display,201.56007032284623,38,3,0
1116,53,Female,Mobile,Social Media,166.22154406685505,33,3,0
1117,43,Male,Mobile,Search Engine,65.55097127219967,18,6,1
1118,60,Male,Desktop,Social Media,227.76719978426172,23,3,0
1119,44,Female,Desktop,Search Engine,242.1068324197041,43,1,0
1120,22,Male,Desktop,Search Engine,168.12779787514475,3,3,1
1121,37,Female,Desktop,Display,149.12554237252826,30,6,0
1122,28,Male,Desktop,Email,38.611764022755665,45,0,0
1123,27,Female,Mobile,Email,29.765740142436233,17,3,1
1124,57,Female,Mobile,Social Media,105.17162944124098,32,5,0
1125,55,Female,Tablet,Display,96.699615877631,46,7,0
1126,23,Male,Tablet,Email,286.32865303416503,7,7,0
1127,25,Male,Tablet,Search Engine,236.16870902081178,39,8,0
1128,40,Female,Tablet,Search Engine,199.67766710142268,14,4,1
1129,64,Female,Mobile,Display,157.7061862601935,15,1,0
1130,43,Male,Mobile,Social Media,54.37342156436215,44,2,1
1131,63,Male,Mobile,Display,293.64471829436377,12,1,0
1132,60,Male,Desktop,Social Media,115.63700598086196,8,8,1
1133,29,Male,Desktop,Display,36.543052721937215,16,5,0
1134,43,Male,Tablet,Search Engine,150.6706742361451,41,0,0
1135,30,Female,Desktop,Display,262.82941342585957,34,2,0
1136,57,Male,Mobile,Email,266.7508455243122,46,6,0
1137,35,Female,Tablet,Email,8.23494523665194,24,6,1
1138,42,Female,Tablet,Display,266.45724470166294,29,4,1
1139,50,Male,Desktop,Social Media,85.08784416245827,16,2,0
1140,64,Male,Tablet,Social Media,16.496847370684804,5,6,1
1141,57,Female,Desktop,Search Engine,255.09812975704793,5,4,0
1142,60,Male,Desktop,Search Engine,259.8406930165214,30,5,0
1143,29,Female,Tablet,Social Media,180.88816855349324,5,2,0
1144,61,Male,Desktop,Display,174.45795840242573,43,5,0
1145,53,Male,Desktop,Search Engine,244.87048042331872,13,6,0
1146,21,Male,Desktop,Social Media,236.96131804953254,35,7,0
1147,22,Female,Desktop,Social Media,267.5811146655977,49,1,0
1148,54,Male,Tablet,Display,168.06049704102753,25,1,0
1149,25,Female,Mobile,Email,290.45589235617854,14,5,1
1150,59,Male,Mobile,Social Media,298.86331512533485,44,7,0
1151,45,Female,Desktop,Search Engine,39.38065994959661,46,4,0
1152,48,Male,Desktop,Display,255.61540906846602,26,0,0
1153,26,Female,Desktop,Display,152.44756603583377,18,0,0
1154,46,Female,Mobile,Display,119.33206979845048,20,9,0
1155,31,Female,Desktop,Email,185.85633141540092,34,8,0
1156,57,Female,Tablet,Email,21.509839392292072,7,3,1
1157,58,Female,Tablet,Search Engine,154.40603003628857,47,9,0
1158,39,Female,Tablet,Search Engine,261.91271815786666,10,0,0
1159,28,Male,Mobile,Display,67.97114726099579,15,7,1
1160,40,Female,Desktop,Search Engine,130.78501895698042,17,1,0
1161,18,Female,Desktop,Social Media,282.14686187588825,11,1,0
1162,63,Female,Desktop,Email,131.4263321526807,34,0,0
1163,54,Male,Mobile,Display,110.71845153805751,27,0,0
1164,38,Male,Mobile,Display,134.95831119639658,21,8,1
1165,43,Male,Mobile,Social Media,158.23856612267912,31,0,0
1166,63,Female,Mobile,Social Media,191.4374465187833,4,5,1
1167,53,Male,Tablet,Social Media,241.2043762704357,41,6,0
1168,40,Male,Mobile,Social Media,138.3701507004727,49,3,0
1169,18,Female,Mobile,Display,246.1568758515914,17,4,0
1170,57,Female,Mobile,Email,162.4475950988638,49,3,0
1171,32,Male,Desktop,Email,104.8517505585534,48,3,0
1172,38,Female,Desktop,Social Media,199.09549429522718,20,9,0
1173,64,Female,Desktop,Search Engine,216.72806514932995,25,0,0
1174,26,Female,Tablet,Display,169.62444781069883,40,5,0
1175,26,Female,Tablet,Email,21.701417074743407,23,9,0
1176,27,Male,Mobile,Social Media,55.115448172443344,15,9,0
1177,43,Female,Desktop,Search Engine,89.16282766261732,33,6,0
1178,58,Male,Tablet,Search Engine,88.37455375569047,19,6,0
1179,52,Male,Desktop,Social Media,203.6591360728268,15,7,0
1180,42,Male,Tablet,Display,10.412855193721612,41,6,0
1181,43,Male,Tablet,Email,227.92612422960838,5,5,1
1182,28,Female,Mobile,Search Engine,83.27603006804529,16,7,0
1183,55,Female,Mobile,Email,96.45644463375021,45,2,0
1184,19,Female,Tablet,Email,160.73339924345765,48,8,0
1185,24,Male,Mobile,Search Engine,68.69805227699247,32,2,0
1186,35,Male,Tablet,Social Media,265.91903750478065,22,3,0
1187,44,Male,Tablet,Search Engine,30.18378990133676,43,9,0
1188,51,Female,Desktop,Search Engine,136.09279687881414,32,5,0
1189,44,Male,Mobile,Display,255.57956948919255,13,7,0
1190,34,Female,Mobile,Email,186.67394885426455,38,2,0
1191,60,Female,Mobile,Social Media,91.23720717357686,26,9,1
1192,61,Female,Desktop,Email,129.1242612940559,17,5,1
1193,41,Female,Desktop,Search Engine,213.4748422010418,5,4,1
1194,42,Male,Desktop,Social Media,292.1119192923503,49,4,0
1195,24,Female,Mobile,Social Media,268.47592192193287,33,4,0
1196,23,Male,Mobile,Social Media,106.01767847280115,27,8,0
1197,41,Female,Mobile,Social Media,299.468374389918,5,6,1
1198,50,Male,Desktop,Display,6.03387574166219,37,8,0
1199,46,Male,Desktop,Social Media,13.15077796348245,7,8,1
1200,60,Female,Tablet,Search Engine,248.0329519755022,48,5,1
1201,39,Female,Desktop,Display,63.84149261575035,18,5,0
1202,43,Female,Tablet,Search Engine,22.926934176891052,31,3,0
1203,45,Male,Mobile,Search Engine,74.95868160476816,6,7,1
1204,38,Female,Desktop,Email,130.69954542435374,2,1,1
1205,24,Female,Mobile,Social Media,220.51704977785442,13,4,0
1206,34,Male,Mobile,Social Media,189.17898033260562,42,0,0
1207,37,Female,Mobile,Search Engine,75.09825918032402,11,9,1
1208,58,Male,Mobile,Social Media,153.4647821896724,26,1,0
1209,37,Female,Desktop,Display,278.2331610925778,21,0,0
1210,39,Male,Mobile,Email,245.42729421020852,2,5,1
1211,45,Male,Tablet,Social Media,100.34098652537905,40,1,0
1212,57,Female,Desktop,Social Media,294.7680455999304,20,3,0
1213,24,Male,Mobile,Display,214.04301812836363,17,4,0
1214,18,Female,Desktop,Email,23.422559921700625,16,6,1
1215,49,Female,Tablet,Display,15.37241042014841,42,9,0
1216,30,Male,Mobile,Search Engine,54.680344957958845,5,0,0
1217,47,Female,Tablet,Search Engine,219.7174810747933,14,4,0
1218,40,Male,Mobile,Social Media,59.20298312351623,24,3,0
1219,36,Male,Tablet,Email,155.88859691660588,4,6,1
1220,49,Male,Mobile,Search Engine,32.511735453345366,48,9,0
1221,47,Male,Desktop,Display,276.66141655990754,24,6,0
1222,46,Male,Mobile,Search Engine,106.46838100715243,47,7,0
1223,62,Male,Desktop,Search Engine,272.89895668538605,9,3,1
1224,46,Male,Mobile,Display,283.7383143636106,3,3,1
1225,47,Male,Mobile,Social Media,6.807950957535834,9,9,1
1226,33,Female,Tablet,Email,141.91988022362594,18,4,0
1227,57,Female,Tablet,Social Media,12.273536433533401,36,4,1
1228,36,Male,Tablet,Display,273.0643660593572,19,2,0
1229,35,Female,Mobile,Search Engine,157.93022569669986,24,4,0
1230,18,Female,Mobile,Email,27.108483746056564,4,4,0
1231,31,Female,Mobile,Social Media,37.53163484158723,9,7,0
1232,64,Female,Desktop,Display,118.13516222535802,33,6,0
1233,19,Female,Desktop,Search Engine,282.36908689750237,1,7,1
1234,45,Female,Mobile,Search Engine,209.40819971258387,35,4,0
1235,47,Male,Tablet,Social Media,260.94756552579406,10,1,0
1236,55,Female,Tablet,Display,113.104710670294,12,7,0
1237,21,Female,Tablet,Search Engine,17.748041367249506,18,8,0
1238,18,Female,Mobile,Search Engine,292.42370297530215,14,1,0
1239,25,Female,Tablet,Email,10.066032245399017,10,0,0
1240,46,Male,Mobile,Search Engine,284.5572376589213,10,5,0
1241,56,Male,Desktop,Social Media,113.75984003549769,18,2,0
1242,20,Male,Tablet,Display,7.9766694814550485,24,0,0
1243,49,Male,Desktop,Display,208.30138335872994,1,5,1
1244,27,Female,Tablet,Email,294.2593896892495,30,7,0
1245,27,Male,Mobile,Display,289.8595882370898,15,8,1
1246,36,Male,Mobile,Social Media,52.47641830471344,8,5,1
1247,63,Male,Mobile,Search Engine,58.46810278951572,35,5,1
1248,51,Male,Mobile,Email,171.83397981279973,18,0,0
1249,50,Female,Tablet,Display,193.0049237963557,41,4,0
1250,40,Male,Desktop,Email,223.12828453143035,16,2,0
1251,45,Female,Mobile,Email,58.409856339283515,21,6,1
1252,49,Male,Tablet,Display,287.9070905955082,15,8,1
1253,24,Female,Desktop,Email,193.42808060532516,5,5,0
1254,46,Female,Mobile,Display,254.87884106681366,45,4,0
1255,25,Male,Desktop,Social Media,164.3193860088307,7,6,1
1256,18,Male,Mobile,Display,127.21167003901536,48,8,0
1257,20,Male,Desktop,Search Engine,293.2689574455238,7,4,0
1258,41,Male,Desktop,Display,176.72580439185163,27,4,0
1259,40,Female,Mobile,Search Engine,260.7277069257578,25,9,0
1260,25,Female,Tablet,Email,286.22125692805554,22,3,0
1261,64,Male,Desktop,Display,204.22961496755448,48,4,0
1262,54,Male,Mobile,Search Engine,166.93691016300912,13,6,0
1263,20,Female,Desktop,Display,6.035701018641933,17,2,0
1264,50,Male,Desktop,Display,16.805794018006765,41,3,1
1265,45,Female,Tablet,Display,64.25110873507933,44,8,1
1266,64,Male,Desktop,Social Media,59.8724873975186,13,1,0
1267,25,Female,Desktop,Search Engine,80.15384458395438,26,7,0
1268,51,Female,Mobile,Social Media,94.95571812080995,9,8,1
1269,52,Female,Mobile,Social Media,111.21932059746483,5,4,1
1270,49,Female,Tablet,Search Engine,129.05861857031857,39,6,0
1271,41,Female,Desktop,Display,34.16556984452433,33,5,0
1272,31,Male,Desktop,Social Media,17.4967699260707,4,0,0
1273,49,Female,Desktop,Social Media,203.81361247654192,28,7,0
1274,63,Male,Tablet,Social Media,163.5137733287079,26,8,1
1275,60,Female,Desktop,Display,136.0225396549353,4,9,1
1276,33,Female,Mobile,Social Media,192.15978264466395,16,0,0
1277,21,Male,Tablet,Email,249.16542512504444,37,7,0
1278,54,Male,Mobile,Search Engine,131.16940818928038,22,2,0
1279,38,Male,Mobile,Email,194.13024219033392,36,5,0
1280,31,Male,Tablet,Display,286.30380603137183,38,9,0
1281,48,Female,Mobile,Social Media,252.6892262791604,35,7,0
1282,35,Male,Desktop,Search Engine,130.6702390982108,25,4,1
1283,24,Female,Tablet,Social Media,195.1914671553492,8,7,1
1284,27,Male,Mobile,Display,57.23592196520223,17,6,1
1285,24,Male,Desktop,Search Engine,170.3540445440515,18,6,1
1286,50,Female,Desktop,Email,294.49184588584063,12,6,1
1287,40,Female,Mobile,Search Engine,157.90295898474406,33,8,1
1288,38,Male,Desktop,Social Media,278.6532982610934,23,5,0
1289,36,Female,Tablet,Search Engine,125.1638015484619,12,5,1
1290,36,Female,Mobile,Display,299.6592240194662,11,8,1
1291,53,Female,Desktop,Display,175.86991039212955,13,5,0
1292,46,Female,Desktop,Search Engine,17.46935329960069,35,6,1
1293,35,Female,Mobile,Display,178.09266502395948,27,6,0
1294,19,Female,Mobile,Display,85.99894522548101,25,1,0
1295,18,Female,Mobile,Display,14.58199000058894,40,7,0
1296,64,Female,Mobile,Email,247.15172488492567,3,5,1
1297,22,Male,Tablet,Social Media,86.340242909323,49,3,0
1298,37,Female,Mobile,Display,239.98182344371705,25,6,0
1299,28,Male,Tablet,Search Engine,90.02418697198075,45,7,0
1300,59,Female,Tablet,Display,62.326274392763416,10,0,0
1301,19,Female,Mobile,Email,292.3109943608061,17,9,1
1302,20,Female,Tablet,Search Engine,111.68537168773076,3,3,1
1303,40,Female,Mobile,Social Media,182.40598237573232,45,3,0
1304,29,Male,Mobile,Search Engine,184.9445403802691,22,9,0
1305,37,Male,Desktop,Search Engine,170.33967724118304,38,8,0
1306,22,Female,Mobile,Search Engine,274.83524433875834,14,5,1
1307,54,Male,Desktop,Search Engine,203.96011605322622,27,3,0
1308,55,Female,Tablet,Display,124.1012362109544,42,0,0
1309,47,Female,Desktop,Social Media,259.40221343466084,20,7,1
1310,26,Male,Tablet,Display,58.4135552392095,48,8,0
1311,51,Male,Mobile,Email,165.54984349507316,18,4,0
1312,61,Female,Tablet,Email,285.41235972340814,13,4,0
1313,52,Female,Tablet,Search Engine,189.49230081472174,42,9,1
1314,39,Male,Mobile,Display,246.00569289008848,6,7,1
1315,61,Female,Tablet,Display,197.8004140358319,10,7,1
1316,41,Male,Mobile,Social Media,252.61440474367765,37,4,0
1317,34,Female,Desktop,Social Media,283.62392455434684,29,3,0
1318,27,Female,Mobile,Social Media,85.51190962215736,6,5,1
1319,47,Male,Mobile,Display,55.05001897073206,39,9,0
1320,63,Male,Tablet,Social Media,147.77727134809928,11,4,1
1321,40,Male,Desktop,Social Media,212.04941591314366,48,7,0
1322,49,Female,Mobile,Social Media,72.02141968875375,25,8,0
1323,34,Female,Desktop,Search Engine,6.209927876899287,44,0,0
1324,34,Female,Desktop,Email,106.16585917182807,44,8,0
1325,31,Female,Tablet,Email,290.8135039629976,30,8,0
1326,26,Male,Mobile,Display,210.01540087872476,20,5,1
1327,57,Female,Tablet,Display,123.39100596266105,37,9,0
1328,19,Female,Mobile,Search Engine,61.8099487173179,16,4,0
1329,62,Female,Desktop,Email,110.04645375765035,31,6,0
1330,42,Male,Mobile,Social Media,55.10263282386815,29,7,0
1331,56,Female,Mobile,Social Media,36.360217287320665,6,8,1
1332,26,Female,Desktop,Display,272.4889999089034,29,8,0
1333,39,Male,Desktop,Email,299.3068498207647,32,9,0
1334,60,Female,Mobile,Display,53.41375968075814,9,2,0
1335,63,Female,Tablet,Display,21.08415486909252,37,7,0
1336,21,Male,Mobile,Social Media,102.27067660813265,23,0,0
1337,43,Female,Desktop,Social Media,141.18945832461753,16,6,0
1338,46,Female,Tablet,Email,65.42226788737707,18,4,0
1339,62,Female,Desktop,Display,93.92034898057474,19,1,0
1340,51,Male,Desktop,Search Engine,64.25686702903903,44,1,0
1341,40,Female,Tablet,Email,233.40686768757314,2,7,1
1342,54,Female,Desktop,Display,215.21049325794192,10,4,1
1343,28,Male,Desktop,Email,192.3106971494896,12,2,0
1344,23,Male,Desktop,Email,119.2292678383654,46,0,0
1345,35,Female,Desktop,Email,273.1670776876996,18,6,1
1346,38,Female,Desktop,Search Engine,291.0120997528309,19,2,0
1347,59,Female,Desktop,Search Engine,56.22359722449654,38,6,0
1348,53,Female,Desktop,Social Media,70.78872921650402,37,1,0
1349,58,Male,Desktop,Social Media,160.06115326010905,27,3,0
1350,55,Female,Desktop,Display,31.91891793826236,48,1,0
1351,51,Male,Mobile,Email,133.7522776528183,14,3,0
1352,34,Male,Mobile,Display,176.6284231094245,45,4,0
1353,54,Female,Desktop,Social Media,159.01170348551327,34,7,0
1354,42,Female,Mobile,Search Engine,102.61803200801769,2,1,0
1355,55,Male,Tablet,Social Media,165.021512792776,44,9,1
1356,29,Male,Mobile,Display,287.8462815063601,33,2,0
1357,40,Female,Desktop,Social Media,65.77513426595593,19,9,0
1358,59,Male,Desktop,Display,198.17525072623107,27,4,0
1359,39,Female,Mobile,Display,17.802024776035296,48,8,0
1360,38,Female,Desktop,Display,24.592839322023305,30,9,0
1361,44,Male,Tablet,Display,167.78932614595757,7,4,0
1362,48,Male,Tablet,Social Media,35.957058196745095,27,8,0
1363,23,Female,Desktop,Display,11.592302585922914,21,3,0
1364,44,Male,Tablet,Display,55.59633430616655,7,9,1
1365,57,Female,Tablet,Email,171.63050544487444,48,4,0
1366,51,Female,Mobile,Display,212.48558158308506,25,8,0
1367,29,Female,Tablet,Social Media,64.73117642170709,38,3,0
1368,62,Male,Mobile,Display,202.13653397641147,18,4,0
1369,24,Female,Desktop,Search Engine,58.830517674272656,33,4,1
1370,27,Female,Mobile,Search Engine,185.96994085622086,33,3,0
1371,62,Female,Desktop,Display,126.52810556926066,32,3,0
1372,34,Female,Desktop,Search Engine,197.87085525341695,25,4,1
1373,43,Female,Desktop,Search Engine,298.54056198137795,14,5,0
1374,38,Female,Desktop,Social Media,281.65600474360576,38,6,0
1375,45,Female,Desktop,Email,6.26311856165057,38,5,0
1376,63,Female,Mobile,Search Engine,266.2044354868802,4,0,0
1377,19,Female,Desktop,Search Engine,24.614784576556126,44,1,0
1378,60,Female,Tablet,Email,286.14874291715427,18,6,1
1379,18,Female,Tablet,Email,88.13857533440698,10,2,0
1380,53,Male,Desktop,Search Engine,117.70027497132493,35,9,0
1381,43,Female,Tablet,Display,32.033270526839715,35,1,0
1382,46,Female,Mobile,Search Engine,38.12046370702833,40,5,0
1383,38,Female,Mobile,Display,219.38846674264929,23,3,0
1384,28,Male,Desktop,Display,283.578009545746,25,4,0
1385,57,Female,Desktop,Display,185.1708060115213,1,5,1
1386,28,Male,Desktop,Email,216.17575458040926,18,2,0
1387,53,Female,Tablet,Search Engine,229.78107465616029,15,0,0
1388,56,Female,Tablet,Search Engine,82.5302109931178,25,2,0
1389,57,Male,Mobile,Social Media,18.342741121463405,32,2,0
1390,52,Female,Tablet,Email,5.5524594561547325,20,5,0
1391,51,Male,Mobile,Social Media,108.4415384714355,17,3,0
1392,64,Male,Tablet,Social Media,76.23194731876875,11,6,0
1393,41,Female,Mobile,Display,23.383728889509765,13,1,1
1394,39,Female,Desktop,Email,57.96084628563169,25,3,0
1395,22,Female,Tablet,Social Media,41.7271749890446,20,7,0
1396,50,Female,Mobile,Search Engine,274.8891222821243,25,5,0
1397,53,Male,Tablet,Social Media,46.378827970454836,42,9,0
1398,64,Male,Desktop,Email,163.60629687636535,45,2,0
